"SampleID","seg_num","C_raw","N_raw","C_total","N_total","C.N_ratio","individual","whisker","count","tray","duplicate","urban","site","dead","sfcoy","sex","group"
"S19-8771-I",9,-18.12,9.11,119.23,40.82,2.92087212150906,"S19-8771","S19-8771",14,"SFCoyTray2-ES","No","urban","sunndale ave @ Mansell AKA persia ave","roadkill","SFCoy213","male","McLaren"
"S19-8771-J",10,-18.52,8.61,90.18,30.92,2.91655886157827,"S19-8771","S19-8771",14,"SFCoyTray2-ES","No","urban","sunndale ave @ Mansell AKA persia ave","roadkill","SFCoy213","male","McLaren"
"S19-8771-K",11,-20.19,7.62,95.16,32.29,2.94704242799628,"S19-8771","S19-8771",14,"SFCoyTray2-ES","No","urban","sunndale ave @ Mansell AKA persia ave","roadkill","SFCoy213","male","McLaren"
"S19-8771-L",12,-19.29,7.47,104.17,34.41,3.02731764022087,"S19-8771","S19-8771",14,"SFCoyTray2-ES","No","urban","sunndale ave @ Mansell AKA persia ave","roadkill","SFCoy213","male","McLaren"
"S19-8771-M",13,-19.81,7.89,79.09,26.24,3.0141006097561,"S19-8771","S19-8771",14,"SFCoyTray2-ES","No","urban","sunndale ave @ Mansell AKA persia ave","roadkill","SFCoy213","male","McLaren"
"S19-8771-N",14,-19.61,7.68,84.56,28.06,3.01354240912331,"S19-8771","S19-8771",14,"SFCoyTray2-ES","No","urban","sunndale ave @ Mansell AKA persia ave","roadkill","SFCoy213","male","McLaren"
"S19-8772-A",1,-20.2,8.45,135.72,44.37,3.05882352941176,"S19-8772","S19-8772",15,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy18","female","Presidio"
"S19-8772-B",2,-20.42,8.03,104.77,35.82,2.9249022892239,"S19-8772","S19-8772",15,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy18","female","Presidio"
"S19-8772-C",3,-20.49,7.79,124.93,42.89,2.91280018652367,"S19-8772","S19-8772",15,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy18","female","Presidio"
"S19-8772-D",4,-19.88,8,122.03,42.2,2.89170616113744,"S19-8772","S19-8772",15,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy18","female","Presidio"
"S19-8772-E",5,-19.23,7.63,111.4,38.42,2.89953149401353,"S19-8772","S19-8772",15,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy18","female","Presidio"
"S19-8772-F",6,-20.38,7.7,106.35,36.46,2.91689522764674,"S19-8772","S19-8772",15,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy18","female","Presidio"
"S19-8772-G",7,-20.02,7.67,121.05,41.59,2.91055542197644,"S19-8772","S19-8772",15,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy18","female","Presidio"
"S19-8772-H",8,-20.87,7.63,118.89,40.68,2.92256637168142,"S19-8772","S19-8772",15,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy18","female","Presidio"
"S19-8772-I",9,-21.44,7.57,120.03,40.79,2.94263299828389,"S19-8772","S19-8772",15,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy18","female","Presidio"
"S19-8772-J",10,-20.56,7.22,103.98,35.04,2.96746575342466,"S19-8772","S19-8772",15,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy18","female","Presidio"
"S19-8772-K",11,-19.69,7.49,107.47,35.98,2.98693718732629,"S19-8772","S19-8772",15,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy18","female","Presidio"
"S19-8772-L",12,-19.75,7.66,90.36,30.65,2.94812398042414,"S19-8772","S19-8772",15,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy18","female","Presidio"
"S19-8772-M",13,-19.56,8,90.96,30.95,2.9389337641357,"S19-8772","S19-8772",15,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy18","female","Presidio"
"S19-8772-N",14,-19.7,7.66,109.33,36.47,2.99780641623252,"S19-8772","S19-8772",15,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy18","female","Presidio"
"S19-8772-O",15,-18.89,7.61,91.03,30.51,2.98361193051459,"S19-8772","S19-8772",15,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy18","female","Presidio"
"S19-8773-A",1,-18.85582233,7.441165017,101.2701903,37.50300487,2.70032203155565,"S19-8773","S19-8773",5,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy214","male","Presidio"
"S19-8773-B",2,-18.78666064,7.232170838,119.2118357,44.43749869,2.68268555193965,"S19-8773","S19-8773",5,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy214","male","Presidio"
"S19-8773-C",3,-18.88940821,7.594450605,91.05910226,33.85531023,2.68965493570667,"S19-8773","S19-8773",5,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy214","male","Presidio"
"S19-8773-D",4,-17.90076025,7.403277415,110.2427094,41.0650633,2.68458637442305,"S19-8773","S19-8773",5,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy214","male","Presidio"
"S19-8773-E",5,-18.0314909,7.170872517,124.1806986,45.52358329,2.72783224925263,"S19-8773","S19-8773",5,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy214","male","Presidio"
"S19-8774-W2-A",1,-21.84579015,8.348478242,134.2825212,44.61088364,3.01008431672482,"S19-8774","S19-8774-W2",14,"Tray2","No","urban","96 Zita Manor, Daly City","roadkill","SFCoy215","male","Presidio"
"S19-8774-W2-B",2,-21.66816833,8.41357517,159.7867831,54.51830579,2.93088313704181,"S19-8774","S19-8774-W2",14,"Tray2","No","urban","96 Zita Manor, Daly City","roadkill","SFCoy215","male","Presidio"
"S19-8774-W2-C",3,-21.47697907,8.385644254,136.539713,46.029703,2.96633921361604,"S19-8774","S19-8774-W2",14,"Tray2","No","urban","96 Zita Manor, Daly City","roadkill","SFCoy215","male","Presidio"
"S19-8774-W2-D",4,-20.93228933,8.464658366,108.9690561,36.42052466,2.99196832328115,"S19-8774","S19-8774-W2",14,"Tray2","No","urban","96 Zita Manor, Daly City","roadkill","SFCoy215","male","Presidio"
"S19-8774-W2-E",5,-20.88740334,8.559999868,114.5683471,38.44231524,2.98026657303901,"S19-8774","S19-8774-W2",14,"Tray2","No","urban","96 Zita Manor, Daly City","roadkill","SFCoy215","male","Presidio"
"S19-8774-W2-F",6,-21.05878345,8.461575607,91.82089657,30.68149221,2.99271286877217,"S19-8774","S19-8774-W2",14,"Tray2","No","urban","96 Zita Manor, Daly City","roadkill","SFCoy215","male","Presidio"
"S19-8774-W2-G",7,-21.66122821,8.543922704,111.740633,37.22934895,3.00141249179701,"S19-8774","S19-8774-W2",14,"Tray2","No","urban","96 Zita Manor, Daly City","roadkill","SFCoy215","male","Presidio"
"S19-8774-W2-H",8,-21.1309547,8.786412479,99.84360461,33.45753709,2.98418871483047,"S19-8774","S19-8774-W2",14,"Tray2","No","urban","96 Zita Manor, Daly City","roadkill","SFCoy215","male","Presidio"
"S19-8774-W2-I",9,-21.38299942,8.311511744,102.6960299,34.21989586,3.00106202310342,"S19-8774","S19-8774-W2",14,"Tray2","No","urban","96 Zita Manor, Daly City","roadkill","SFCoy215","male","Presidio"
"S19-8774-W2-J",10,-21.29270907,8.083042376,123.0746285,40.45708195,3.04210344809606,"S19-8774","S19-8774-W2",14,"Tray2","No","urban","96 Zita Manor, Daly City","roadkill","SFCoy215","male","Presidio"
"S19-8774-W2-K",11,-21.58321194,8.94719012,114.1856541,37.46816013,3.04753832864544,"S19-8774","S19-8774-W2",14,"Tray2","No","urban","96 Zita Manor, Daly City","roadkill","SFCoy215","male","Presidio"
"S19-8774-W2-L",12,-21.23289523,8.423039977,115.0538539,37.859335,3.03898243062114,"S19-8774","S19-8774-W2",14,"Tray2","No","urban","96 Zita Manor, Daly City","roadkill","SFCoy215","male","Presidio"
"S19-8774-W2-M",13,-21.15984037,8.302741029,114.0708415,37.80368444,3.01745301257731,"S19-8774","S19-8774-W2",14,"Tray2","No","urban","96 Zita Manor, Daly City","roadkill","SFCoy215","male","Presidio"
"S19-8774-W2-N",14,-20.93708758,8.158379415,163.8375684,54.35027349,3.0144755100477,"S19-8774","S19-8774-W2",14,"Tray2","No","urban","96 Zita Manor, Daly City","roadkill","SFCoy215","male","Presidio"
"S19-8775-2A",1,-21.8626474,9.515732609,96.11449145,34.27329648,2.80435503208999,"S19-8775-2","S19-8775-2",8,"SFCoyTray5-TC","Yes","urban","Daly City","roadkill","SFCoy216","male",NA
"S19-8775-2B",2,-21.69750963,9.192854947,84.03502766,31.09456203,2.70256347649866,"S19-8775-2","S19-8775-2",8,"SFCoyTray5-TC","Yes","urban","Daly City","roadkill","SFCoy216","male",NA
"S19-8775-2C",3,-21.77729246,8.795253834,105.2419439,39.31903618,2.67661555634806,"S19-8775-2","S19-8775-2",8,"SFCoyTray5-TC","Yes","urban","Daly City","roadkill","SFCoy216","male",NA
"S19-8775-2D",4,-21.3037539,8.580618649,108.219399,40.49007733,2.67273875814057,"S19-8775-2","S19-8775-2",8,"SFCoyTray5-TC","Yes","urban","Daly City","roadkill","SFCoy216","male",NA
"S19-8775-2E",5,-20.56280393,8.249309258,93.75531173,33.71598148,2.78073802435841,"S19-8775-2","S19-8775-2",8,"SFCoyTray5-TC","Yes","urban","Daly City","roadkill","SFCoy216","male",NA
"S19-8775-2F",6,-20.95655194,8.01115688,88.74873208,32.52930832,2.72826987917953,"S19-8775-2","S19-8775-2",8,"SFCoyTray5-TC","Yes","urban","Daly City","roadkill","SFCoy216","male",NA
"S19-8775-2G",7,-21.04200303,8.268545278,84.43307369,31.32428455,2.69545098644559,"S19-8775-2","S19-8775-2",8,"SFCoyTray5-TC","Yes","urban","Daly City","roadkill","SFCoy216","male",NA
"S19-8775-2H",8,-21.04885336,8.226165309,81.17542616,29.16502875,2.78331377129193,"S19-8775-2","S19-8775-2",8,"SFCoyTray5-TC","Yes","urban","Daly City","roadkill","SFCoy216","male",NA
"S19-8775-A",1,-18.91,8.57,113.33,37.18,3.04814416352878,"S19-8775","S19-8775",7,"SFCoyTray9-ES","No","urban","Presidio","live cap","SFCoy216","male","Presidio"
"S19-8775-B",2,-20.06,7.93,99.84,33.24,3.00361010830325,"S19-8775","S19-8775",7,"SFCoyTray9-ES","No","urban","Presidio","live cap","SFCoy216","male","Presidio"
"S19-8775-C",3,-19.58,8.07,99.84,33.71,2.96173242361317,"S19-8775","S19-8775",7,"SFCoyTray9-ES","No","urban","Presidio","live cap","SFCoy216","male","Presidio"
"S19-8775-D",4,-19.81,7.85,98.79,33.1,2.98459214501511,"S19-8775","S19-8775",7,"SFCoyTray9-ES","No","urban","Presidio","live cap","SFCoy216","male","Presidio"
"S19-8775-E",5,-19.89,8.31,100.59,33.78,2.97779751332149,"S19-8775","S19-8775",7,"SFCoyTray9-ES","No","urban","Presidio","live cap","SFCoy216","male","Presidio"
"S19-8775-F",6,-19.44,8.26,126.05,42.08,2.99548479087452,"S19-8775","S19-8775",7,"SFCoyTray9-ES","No","urban","Presidio","live cap","SFCoy216","male","Presidio"
"S19-8775-G",7,-20.65,8.21,113.18,37.39,3.02701257020594,"S19-8775","S19-8775",7,"SFCoyTray9-ES","No","urban","Presidio","live cap","SFCoy216","male","Presidio"
"S19-8776-A",1,-21.71,9.2,122.65,40.3,3.04342431761787,"S19-8776","S19-8776",12,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy217","male","Presidio"
"S19-8776-B",2,-21.95,9.3,112.34,38.16,2.94392033542977,"S19-8776","S19-8776",12,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy217","male","Presidio"
"S19-8776-C",3,-21.1,9.28,106.85,36.3,2.9435261707989,"S19-8776","S19-8776",12,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy217","male","Presidio"
"S19-8776-D",4,-21.84,9.29,96.41,32.68,2.95012239902081,"S19-8776","S19-8776",12,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy217","male","Presidio"
"S19-8776-E",5,-21.27,9,102.24,34.57,2.95747758171825,"S19-8776","S19-8776",12,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy217","male","Presidio"
"S19-8776-F",6,-20.65,8.48,93.29,31.61,2.95128124011389,"S19-8776","S19-8776",12,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy217","male","Presidio"
"S19-8776-G",7,-19.86,8.37,112.81,38.22,2.95159602302459,"S19-8776","S19-8776",12,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy217","male","Presidio"
"S19-8776-H",8,-19.87,9.08,98.12,33.2,2.95542168674699,"S19-8776","S19-8776",12,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy217","male","Presidio"
"S19-8776-I",9,-21.33,7.81,94.74,31.98,2.9624765478424,"S19-8776","S19-8776",12,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy217","male","Presidio"
"S19-8776-J",10,-21.1,7.8,106.01,35.85,2.95704323570432,"S19-8776","S19-8776",12,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy217","male","Presidio"
"S19-8776-K",11,-20.86,8.05,96.67,32.27,2.99566160520607,"S19-8776","S19-8776",12,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy217","male","Presidio"
"S19-8776-L",12,-20.22,8.21,115.6,38.62,2.99326773692387,"S19-8776","S19-8776",12,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy217","male","Presidio"
"S19-8777-2A",1,-22.70090334,7.649273532,90.7978718,31.95296305,2.84161039018258,"S19-8777","S19-8777-2",17,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy218","female","Presidio"
"S19-8777-2B",2,-22.06311874,7.35289891,98.83679027,36.44886393,2.71165626615458,"S19-8777","S19-8777-2",17,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy218","female","Presidio"
"S19-8777-2C",3,-21.82471665,7.417753966,114.6835755,42.9327482,2.67123769868522,"S19-8777","S19-8777-2",17,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy218","female","Presidio"
"S19-8777-2D",4,-22.03396893,7.218798395,112.0580328,41.74471573,2.68436449597066,"S19-8777","S19-8777-2",17,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy218","female","Presidio"
"S19-8777-2E",5,-21.46272459,6.958639104,120.2151572,45.0104457,2.67082796738447,"S19-8777","S19-8777-2",17,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy218","female","Presidio"
"S19-8777-2F",6,-21.62840951,7.090802113,99.66649651,36.86277227,2.7037167953619,"S19-8777","S19-8777-2",17,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy218","female","Presidio"
"S19-8777-2G",7,-21.09960412,7.055792091,104.3815385,38.70802864,2.69663793707475,"S19-8777","S19-8777-2",17,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy218","female","Presidio"
"S19-8777-2H",8,-21.10644146,7.250894768,92.82947705,34.20601089,2.71383521886027,"S19-8777","S19-8777-2",17,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy218","female","Presidio"
"S19-8777-2I",9,-21.50672859,6.774691612,94.27785749,34.69875891,2.71703831640012,"S19-8777","S19-8777-2",17,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy218","female","Presidio"
"S19-8777-2J",10,-21.96155635,6.885635971,125.623842,46.83871076,2.68205166115038,"S19-8777","S19-8777-2",17,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy218","female","Presidio"
"S19-8777-2K",11,-22.10107221,7.082588579,99.98113464,36.87568567,2.71130238864518,"S19-8777","S19-8777-2",17,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy218","female","Presidio"
"S19-8777-2L",12,-23.06200273,7.353271773,113.4824845,41.7365599,2.71901864389163,"S19-8777","S19-8777-2",17,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy218","female","Presidio"
"S19-8777-2M",13,-22.98943023,7.437831034,110.1081539,40.44250166,2.72258513644084,"S19-8777","S19-8777-2",17,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy218","female","Presidio"
"S19-8777-2N",14,-22.14211421,7.194710947,101.5696291,37.01365511,2.74411237685518,"S19-8777","S19-8777-2",17,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy218","female","Presidio"
"S19-8777-2O",15,-22.66412616,7.239484587,100.3845895,36.716647,2.73403476902452,"S19-8777","S19-8777-2",17,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy218","female","Presidio"
"S19-8777-2P",16,-21.98347498,7.02071555,117.7767967,43.34869549,2.71696288362748,"S19-8777","S19-8777-2",17,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy218","female","Presidio"
"S19-8777-2Q",17,-22.95300177,7.145936981,169.2642988,62.09554869,2.72586847802923,"S19-8777","S19-8777-2",17,"SFCoyTray5-TC","No","urban","Presidio","live cap","SFCoy218","female","Presidio"
"S19-8778-A",1,-20.3,9.23,130.49,43.41,3.00598940336328,"S19-8778","S19-8778",9,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy219","male","Presidio"
"S19-8778-B",2,-20.38,8.8,134.64,46.07,2.92250922509225,"S19-8778","S19-8778",9,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy219","male","Presidio"
"S19-8778-C",3,-20.08,9.06,106.2,36.48,2.91118421052632,"S19-8778","S19-8778",9,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy219","male","Presidio"
"S19-8778-D",4,-19.94,8.96,90.85,31.11,2.92028286724526,"S19-8778","S19-8778",9,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy219","male","Presidio"
"S19-8778-E",5,-19.23,9.67,92.27,31.69,2.91164405175134,"S19-8778","S19-8778",9,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy219","male","Presidio"
"S19-8778-F",6,-20.12,9.07,112.02,38.01,2.94711917916338,"S19-8778","S19-8778",9,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy219","male","Presidio"
"S19-8778-G",7,-21.14,8.97,128.86,43.18,2.98425196850394,"S19-8778","S19-8778",9,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy219","male","Presidio"
"S19-8778-H",8,-21.69,9.09,114.94,38.55,2.98158236057069,"S19-8778","S19-8778",9,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy219","male","Presidio"
"S19-8778-I",9,-20.91,8.57,129.71,42.44,3.05631479736098,"S19-8778","S19-8778",9,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy219","male","Presidio"
"S19-8779-A",1,-21.79,8.66,120.65,38.94,3.09835644581407,"S19-8779","S19-8779",18,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy220","male","Presidio"
"S19-8779-B",2,-20.76,8.45,123.42,42.01,2.93787193525351,"S19-8779","S19-8779",18,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy220","male","Presidio"
"S19-8779-C",3,-20.98,7.89,91.06,31.55,2.88621236133122,"S19-8779","S19-8779",18,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy220","male","Presidio"
"S19-8779-D",4,-20.81,7.84,92.58,31.78,2.91315292636879,"S19-8779","S19-8779",18,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy220","male","Presidio"
"S19-8779-E",5,-20.74,7.82,100.49,34.07,2.94951570296448,"S19-8779","S19-8779",18,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy220","male","Presidio"
"S19-8779-F",6,-19.62,8.01,126.27,43.07,2.93173902948688,"S19-8779","S19-8779",18,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy220","male","Presidio"
"S19-8779-G",7,-19.57,8.08,124.18,41.83,2.96868276356682,"S19-8779","S19-8779",18,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy220","male","Presidio"
"S19-8779-H",8,-21.01,7.93,112.34,38.48,2.91943866943867,"S19-8779","S19-8779",18,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy220","male","Presidio"
"S19-8779-I",9,-20.72,8.1,91.52,31.44,2.91094147582697,"S19-8779","S19-8779",18,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy220","male","Presidio"
"S19-8779-J",10,-21.16,7.92,126.88,43.59,2.91075934847442,"S19-8779","S19-8779",18,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy220","male","Presidio"
"S19-8779-K",11,-21.7,7.35,111.35,38.04,2.92718191377497,"S19-8779","S19-8779",18,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy220","male","Presidio"
"S19-8779-L",12,-21.94,7.46,100.11,34.63,2.89084608720762,"S19-8779","S19-8779",18,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy220","male","Presidio"
"S19-8779-M",13,-22.55,7.69,129.34,43.88,2.94758432087511,"S19-8779","S19-8779",18,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy220","male","Presidio"
"S19-8779-N",14,-21.98,7.14,126.66,43.16,2.93466172381835,"S19-8779","S19-8779",18,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy220","male","Presidio"
"S19-8779-O",15,-22.02,6.93,106.23,36.19,2.93534125449019,"S19-8779","S19-8779",18,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy220","male","Presidio"
"S19-8779-P",16,-21.78,7,145.42,48.83,2.97808724144993,"S19-8779","S19-8779",18,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy220","male","Presidio"
"S19-8779-Q",17,-23.08,6.61,112.57,38.07,2.95692146046756,"S19-8779","S19-8779",18,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy220","male","Presidio"
"S19-8779-R",18,-23.07,7.25,107.04,36.12,2.96345514950166,"S19-8779","S19-8779",18,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy220","male","Presidio"
"S19-8780-A",1,-21.64,8.4,132.04,42.97,3.07284151733768,"S19-8780","S19-8780",7,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy106","male","Presidio"
"S19-8780-B",2,-21,7.88,109.08,37.65,2.89721115537849,"S19-8780","S19-8780",7,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy106","male","Presidio"
"S19-8780-C",3,-20.9,7.79,108.01,37.01,2.91840043231559,"S19-8780","S19-8780",7,"SFCoyTray2-ES","No","urban","Presidio","live cap","SFCoy106","male","Presidio"
"S19-8780-D",4,-20.93,8.05,126.76,42.72,2.96722846441948,"S19-8780","S19-8780",7,"SFCoyTray3-ES","No","urban","Presidio","live cap","SFCoy106","male","Presidio"
"S19-8780-E",5,-21.39,7.8,101.3,34.22,2.96025715955582,"S19-8780","S19-8780",7,"SFCoyTray3-ES","No","urban","Presidio","live cap","SFCoy106","male","Presidio"
"S19-8780-F",6,-21.39,7.6,82.74,28.47,2.90621707060063,"S19-8780","S19-8780",7,"SFCoyTray3-ES","No","urban","Presidio","live cap","SFCoy106","male","Presidio"
"S19-8780-G",7,-21.09,7.86,84.46,28.65,2.94799301919721,"S19-8780","S19-8780",7,"SFCoyTray3-ES","No","urban","Presidio","live cap","SFCoy106","male","Presidio"
